@Version:0.9.1
@SampleID:gsa

@@SEQUENCEID	BINID	TAXID	_LENGTH
RH|P|C37143	evo_1052956.019	2242	28077
RH|P|C1081	evo_1052956.019	2242	226580
RH|P|C38231	evo_1052956.019	2242	678798
RH|P|C5177	evo_1052956.019	2242	355304
RH|P|C20898	evo_1052956.019	2242	334809
RH|P|C34569	evo_1052956.019	2242	81968
RH|P|C25257	evo_1052956.019	2242	6696
RH|P|C24333	evo_1052956.019	2242	35666
RH|P|C13631	evo_1052956.019	2242	42062
RH|P|C33289	evo_1052956.019	2242	21946
RH|P|C22497	evo_1052956.019	2242	8600
RH|P|C25333	evo_1052956.019	2242	19704
RH|P|C12936	evo_1052956.019	2242	27626
RH|P|C5034	evo_1052956.019	2242	21985
RH|P|C6847	evo_1052956.019	2242	21520
RH|P|C26665	evo_1052956.019	2242	10487
RH|P|C31207	evo_1052956.019	2242	9818
RH|P|C22412	evo_1052956.019	2242	19923
RH|P|C7701	evo_1052956.019	2242	18155
RH|P|C16026	evo_1052956.019	2242	17808
RH|P|C41804	evo_1052956.019	2242	16765
RH|P|C33309	evo_1052956.019	2242	14256
RH|P|C16106	evo_1052956.019	2242	12107
RH|P|C31534	evo_1052956.019	2242	11932
RH|P|C9304	evo_1052956.019	2242	5379
RH|P|C32090	evo_1052956.019	2242	6428
RH|P|C6553	evo_1052956.019	2242	10988
RH|P|C24875	evo_1052956.019	2242	9271
RH|P|C13685	evo_1052956.019	2242	9000
RH|P|C37334	evo_1052956.019	2242	7554
RH|P|C39790	evo_1052956.019	2242	7130
RH|P|C37916	evo_1052956.019	2242	6289
RH|P|C24399	evo_1052956.019	2242	2253
RH|P|C24135	evo_1052956.019	2242	3565
RH|P|C19515	evo_1052956.019	2242	5571
RH|P|C2916	evo_1052956.019	2242	5465
RH|P|C33428	evo_1052956.019	2242	5509
RH|P|C29832	evo_1052956.019	2242	4108
RH|P|C12820	evo_1052956.019	2242	3863
RH|P|C19260	evo_1052956.019	2242	1561
RH|P|C22940	evo_1052956.019	2242	1611
RH|P|C17177	evo_1052956.019	2242	1669
RH|P|C23264	evo_1052956.019	2242	1419
RH|P|C21670	evo_1052956.019	2242	1309
RH|P|C39213	evo_1052956.019	2242	1219
RH|P|C16351	1286_AG	1256701	2279
RH|P|C19675	1286_AG	1256701	50549
RH|P|C34343	1286_AG	1256701	1165906
RH|P|C10613	1286_AG	1256701	981791
RH|P|C28031	1286_AG	1256701	386448
RH|P|C36313	1286_AG	1256701	338
RH|P|C17130	1286_AG	1256701	474
RH|P|C25433	1286_AG	1256701	267
RH|P|C623	1286_AG	1256701	9100
RH|P|C24245	1286_AG	1256701	710
RH|P|C27120	1286_AG	1256701	207202
RH|P|C32570	1286_AG	1256701	258
RH|P|C26355	1286_AG	1256701	360215
RH|P|C12403	1286_AG	1256701	651
RH|P|C37706	1286_AG	1256701	323827
RH|P|C14052	1286_AG	1256701	699
RH|P|C22238	1286_AG	1256701	283533
RH|P|C40789	1286_AG	1256701	180745
RH|P|C6348	1286_AG	1256701	811
RH|P|C30715	1286_AG	1256701	321680
RH|P|C14788	1286_AG	1256701	607
RH|P|C12998	1286_AG	1256701	147644
RH|P|C40872	1286_AG	1256701	86256
RH|P|C14047	1286_AG	1256701	44884
RH|P|C5433	1286_AG	1256701	42085
RH|P|C1603	1286_AG	1256701	24115
RH|P|C23615	1286_AG	1256701	19716
RH|P|C1776	1286_AG	1256701	416
RH|P|C30182	1286_AG	1256701	265
RH|P|C36315	1286_AG	1256701	13192
RH|P|C12125	1286_AG	1256701	1999
RH|P|C16766	1286_AG	1256701	1455
RH|P|C597	1286_BE	85023	5699
RH|P|C18675	1286_BE	85023	1033824
RH|P|C2654	1286_BE	85023	386
RH|P|C24183	1286_BE	85023	336
RH|P|C31535	1286_BE	85023	197501
RH|P|C3618	1286_BE	85023	644
RH|P|C34446	1286_BE	85023	928429
RH|P|C14203	1286_BE	85023	853149
RH|P|C35413	1286_BE	85023	416198
RH|P|C22755	1286_BE	85023	105805
RH|P|C38597	Sample23_324	32644	9347
RH|P|C29538	Sample16_83	45202	23420
RH|P|C8976	1285_AV	554335	330161
RH|P|C31225	1285_AV	554335	802
RH|P|C11461	1285_AV	554335	462222
RH|P|C4433	1285_AV	554335	6368
RH|P|C7964	1285_AV	554335	1220
RH|P|C4674	1285_AV	554335	9271
RH|P|C34562	1285_AV	554335	23193
RH|P|C8037	1285_AV	554335	17298
RH|P|C38896	1285_AV	554335	367
RH|P|C9226	1285_AV	554335	1083
RH|P|C5575	1285_AV	554335	136828
RH|P|C7184	1285_AV	554335	426671
RH|P|C37876	1285_AV	554335	380
RH|P|C17910	1285_AV	554335	321
RH|P|C36490	1285_AV	554335	14989
RH|P|C12791	1285_AV	554335	1581
RH|P|C21666	1285_AV	554335	342
RH|P|C981	1285_AV	554335	936
RH|P|C15630	1285_AV	554335	446014
RH|P|C5281	1285_AV	554335	204798
RH|P|C12197	1285_AV	554335	312088
RH|P|C8776	1285_AV	554335	346
RH|P|C25594	1285_AV	554335	39691
RH|P|C29362	1285_AV	554335	121502
RH|P|C23595	1285_AV	554335	21988
RH|P|C337	1285_AV	554335	306132
RH|P|C19648	1285_AV	554335	229
RH|P|C24755	1285_AV	554335	322945
RH|P|C22356	1285_AV	554335	1799
RH|P|C120	1285_AV	554335	230464
RH|P|C757	1285_AV	554335	227778
RH|P|C24576	1285_AV	554335	1555
RH|P|C36388	1285_AV	554335	1143
RH|P|C3972	1285_AV	554335	185933
RH|P|C31113	1285_AV	554335	190551
RH|P|C34346	1285_AV	554335	157876
RH|P|C8216	1285_AV	554335	787
RH|P|C9138	1285_AV	554335	155928
RH|P|C28592	1285_AV	554335	127097
RH|P|C30392	1285_AV	554335	102192
RH|P|C10917	1285_AV	554335	92928
RH|P|C27454	1285_AV	554335	80428
RH|P|C9978	1285_AV	554335	69130
RH|P|C16588	1285_AV	554335	56016
RH|P|C21697	1285_AV	554335	932
RH|P|C15205	1285_AV	554335	5290
RH|P|C15410	1285_AV	554335	49045
RH|P|C39461	1285_AV	554335	19747
RH|P|C5098	1285_AV	554335	11888
RH|P|C8586	1285_AV	554335	9092
RH|P|C18511	1285_AV	554335	8800
RH|P|C17668	1285_AV	554335	7003
RH|P|C4994	1285_AV	554335	3782
RH|P|C15053	1285_AV	554335	1395
RH|P|C17923	1285_AV	554335	570
RH|P|C11691	1285_AV	554335	817
RH|P|C15676	1285_AV	554335	662
RH|P|C38202	1285_AV	554335	314
RH|P|C21396	1285_AV	554335	1177
RH|P|C8648	1285_AV	554335	528
RH|P|C26341	1285_AV	554335	716
RH|P|C9954	evo_1030719.036	1121405	308255
RH|P|C20320	evo_1030719.036	1121405	41645
RH|P|C19462	evo_1030719.036	1121405	36136
RH|P|C41297	evo_1030719.036	1121405	511001
RH|P|C38946	evo_1030719.036	1121405	335421
RH|P|C37464	evo_1030719.036	1121405	229170
RH|P|C38725	evo_1030719.036	1121405	171843
RH|P|C24885	evo_1030719.036	1121405	223308
RH|P|C20714	evo_1030719.036	1121405	163602
RH|P|C25414	evo_1030719.036	1121405	182091
RH|P|C1856	evo_1030719.036	1121405	69546
RH|P|C36260	evo_1030719.036	1121405	77378
RH|P|C20267	evo_1030719.036	1121405	81097
RH|P|C17465	evo_1030719.036	1121405	159282
RH|P|C34839	evo_1030719.036	1121405	154447
RH|P|C27813	evo_1030719.036	1121405	5382
RH|P|C23206	evo_1030719.036	1121405	112407
RH|P|C15321	evo_1030719.036	1121405	148008
RH|P|C17125	evo_1030719.036	1121405	126256
RH|P|C15325	evo_1030719.036	1121405	125444
RH|P|C8720	evo_1030719.036	1121405	123867
RH|P|C18895	evo_1030719.036	1121405	130217
RH|P|C7354	evo_1030719.036	1121405	61883
RH|P|C40171	evo_1030719.036	1121405	86785
RH|P|C5633	evo_1030719.036	1121405	79206
RH|P|C20479	evo_1030719.036	1121405	65493
RH|P|C40829	evo_1030719.036	1121405	59241
RH|P|C32231	evo_1030719.036	1121405	51754
RH|P|C39636	evo_1030719.036	1121405	45371
RH|P|C31779	evo_1030719.036	1121405	44838
RH|P|C20779	evo_1030719.036	1121405	42226
RH|P|C15013	evo_1030719.036	1121405	25729
RH|P|C18733	evo_1030719.036	1121405	14506
RH|P|C22818	evo_1030719.036	1121405	39968
RH|P|C14194	evo_1030719.036	1121405	33746
RH|P|C30264	evo_1030719.036	1121405	17611
RH|P|C3847	evo_1030719.036	1121405	14334
RH|P|C27747	evo_1030719.036	1121405	31234
RH|P|C2675	evo_1030719.036	1121405	31169
RH|P|C3034	evo_1030719.036	1121405	29515
RH|P|C34329	evo_1030719.036	1121405	28528
RH|P|C22370	evo_1030719.036	1121405	24186
RH|P|C11062	evo_1030719.036	1121405	14753
RH|P|C38111	evo_1030719.036	1121405	12197
RH|P|C40081	evo_1030719.036	1121405	11242
RH|P|C4644	evo_1030719.036	1121405	7595
RH|P|C615	evo_1030719.036	1121405	4819
RH|P|C11854	evo_1030719.036	1121405	4238
RH|P|C32930	evo_1030719.036	1121405	2998
RH|P|C38981	evo_1030719.036	1121405	2516
RH|P|C33406	evo_1030719.036	1121405	2333
RH|P|C31440	evo_1030719.036	1121405	2142
RH|P|C14936	evo_1030719.036	1121405	1918
RH|P|C7147	evo_1030719.036	1121405	1501
RH|P|C32931	evo_1030719.036	1121405	1473
RH|P|C23139	evo_1030719.036	1121405	1380
RH|P|C25389	evo_1030719.036	1121405	1141
RH|P|C29220	evo_1030719.036	1121405	1202
RH|P|C30301	evo_1030719.036	1121405	1129
RH|P|C1814	evo_1030719.036	1121405	1135
RH|P|C36035	evo_1030719.036	1121405	1026
RH|P|C26399	Sample15_35	45202	16434
RH|P|C10073	Sample22_221	45202	19135
RH|P|C41079	1030725	1121450	547797
RH|P|C9930	1030725	1121450	453412
RH|P|C39190	1030725	1121450	174527
RH|P|C4920	1030725	1121450	263569
RH|P|C37082	1030725	1121450	361683
RH|P|C19868	1030725	1121450	301212
RH|P|C33670	1030725	1121450	299408
RH|P|C14045	1030725	1121450	208929
RH|P|C33240	1030725	1121450	193758
RH|P|C5013	1030725	1121450	125069
RH|P|C34918	1030725	1121450	102180
RH|P|C41792	1030725	1121450	99477
RH|P|C32729	1030725	1121450	94967
RH|P|C11745	1030725	1121450	31033
RH|P|C34417	1030725	1121450	52980
RH|P|C30999	1030725	1121450	48336
RH|P|C40337	1030725	1121450	15030
RH|P|C26255	1030725	1121450	1659
RH|P|C10514	1220_BM	44249	1215
RH|P|C37607	1220_BM	44249	476
RH|P|C22662	1220_BM	44249	606
RH|P|C19677	1220_BM	44249	472379
RH|P|C30273	1220_BM	44249	1999
RH|P|C31208	1220_BM	44249	527615
RH|P|C5262	1220_BM	44249	1352
RH|P|C31070	1220_BM	44249	337544
RH|P|C17528	1220_BM	44249	46736
RH|P|C29519	1220_BM	44249	265
RH|P|C6324	1220_BM	44249	55938
RH|P|C9514	1220_BM	44249	1088
RH|P|C7146	1220_BM	44249	1422
RH|P|C21123	1220_BM	44249	182818
RH|P|C6959	1220_BM	44249	280
RH|P|C28478	1220_BM	44249	292489
RH|P|C27373	1220_BM	44249	1419
RH|P|C15234	1220_BM	44249	271
RH|P|C37635	1220_BM	44249	290983
RH|P|C51	1220_BM	44249	279
RH|P|C40870	1220_BM	44249	28689
RH|P|C34148	1220_BM	44249	7911
RH|P|C30869	1220_BM	44249	1113
RH|P|C31330	1220_BM	44249	150
RH|P|C28218	1220_BM	44249	263542
RH|P|C23738	1220_BM	44249	89629
RH|P|C18880	1220_BM	44249	275413
RH|P|C39054	1220_BM	44249	246819
RH|P|C21021	1220_BM	44249	234703
RH|P|C36546	1220_BM	44249	898
RH|P|C35492	1220_BM	44249	4840
RH|P|C18364	1220_BM	44249	92098
RH|P|C5159	1220_BM	44249	405
RH|P|C15675	1220_BM	44249	83731
RH|P|C25547	1220_BM	44249	221390
RH|P|C38112	1220_BM	44249	1888
RH|P|C13846	1220_BM	44249	47357
RH|P|C17194	1220_BM	44249	311
RH|P|C12042	1220_BM	44249	198690
RH|P|C8359	1220_BM	44249	194777
RH|P|C11949	1220_BM	44249	501
RH|P|C20297	1220_BM	44249	183892
RH|P|C28801	1220_BM	44249	174104
RH|P|C37102	1220_BM	44249	102259
RH|P|C41340	1220_BM	44249	66436
RH|P|C33430	1220_BM	44249	153584
RH|P|C19328	1220_BM	44249	52372
RH|P|C14803	1220_BM	44249	153580
RH|P|C26412	1220_BM	44249	167351
RH|P|C22667	1220_BM	44249	35356
RH|P|C24051	1220_BM	44249	144017
RH|P|C23150	1220_BM	44249	142396
RH|P|C17261	1220_BM	44249	1431
RH|P|C21048	1220_BM	44249	141152
RH|P|C31724	1220_BM	44249	140543
RH|P|C11829	1220_BM	44249	315
RH|P|C28286	1220_BM	44249	279
RH|P|C30471	1220_BM	44249	145504
RH|P|C8168	1220_BM	44249	344
RH|P|C25151	1220_BM	44249	209257
RH|P|C40293	1220_BM	44249	12574
RH|P|C41046	1220_BM	44249	119337
RH|P|C30852	1220_BM	44249	118253
RH|P|C29631	1220_BM	44249	2850
RH|P|C8940	1220_BM	44249	6872
RH|P|C32581	1220_BM	44249	301
RH|P|C32875	1220_BM	44249	117397
RH|P|C26589	1220_BM	44249	60122
RH|P|C33830	1220_BM	44249	24956
RH|P|C18634	1220_BM	44249	1399
RH|P|C16123	1220_BM	44249	354
RH|P|C17103	1220_BM	44249	116221
RH|P|C16187	1220_BM	44249	20850
RH|P|C24374	1220_BM	44249	124487
RH|P|C9333	1220_BM	44249	18189
RH|P|C28305	1220_BM	44249	271
RH|P|C34860	1220_BM	44249	135720
RH|P|C5676	1220_BM	44249	96112
RH|P|C8562	1220_BM	44249	661
RH|P|C8283	1220_BM	44249	449
RH|P|C32408	1220_BM	44249	924
RH|P|C35142	1220_BM	44249	1015
RH|P|C35919	1220_BM	44249	982
RH|P|C7811	1220_BM	44249	120702
RH|P|C31831	1220_BM	44249	85919
RH|P|C12870	1220_BM	44249	30028
RH|P|C38330	1220_BM	44249	71989
RH|P|C411	1220_BM	44249	63430
RH|P|C23444	1220_BM	44249	61322
RH|P|C16101	1220_BM	44249	59310
RH|P|C29272	1220_BM	44249	285
RH|P|C33437	1220_BM	44249	56443
RH|P|C23507	1220_BM	44249	44043
RH|P|C25556	1220_BM	44249	49103
RH|P|C31259	1220_BM	44249	682
RH|P|C33412	1220_BM	44249	680
RH|P|C5258	1220_BM	44249	15969
RH|P|C17992	1220_BM	44249	33235
RH|P|C6054	1220_BM	44249	44916
RH|P|C10794	1220_BM	44249	35288
RH|P|C18197	1220_BM	44249	543
RH|P|C1507	1220_BM	44249	33175
RH|P|C19060	1220_BM	44249	24918
RH|P|C13917	1220_BM	44249	24359
RH|P|C40475	1220_BM	44249	24224
RH|P|C19376	1220_BM	44249	20139
RH|P|C39293	1220_BM	44249	18441
RH|P|C27176	1220_BM	44249	15814
RH|P|C17273	1220_BM	44249	29453
RH|P|C2068	1220_BM	44249	1788
RH|P|C24192	1220_BM	44249	13241
RH|P|C41080	1220_BM	44249	12715
RH|P|C23487	1220_BM	44249	11596
RH|P|C30257	1220_BM	44249	9581
RH|P|C38866	1220_BM	44249	7915
RH|P|C19552	1220_BM	44249	7857
RH|P|C12901	1220_BM	44249	6274
RH|P|C33845	1220_BM	44249	5960
RH|P|C9257	1220_BM	44249	1486
RH|P|C36196	1220_BM	44249	495
RH|P|C7053	1220_BM	44249	1279
RH|P|C8280	1220_BM	44249	982
RH|P|C40203	Sample22_90	45202	31352
RH|P|C24905	Sample24_92	45202	15739
RH|P|C19888	1139_G	506	943
RH|P|C1266	1139_G	506	1100775
RH|P|C26706	1139_G	506	96824
RH|P|C21377	1139_G	506	1041
RH|P|C40645	1139_G	506	511
RH|P|C11671	1139_G	506	8932
RH|P|C32371	1139_G	506	2061
RH|P|C38307	1139_G	506	150
RH|P|C18707	1139_G	506	978
RH|P|C4733	1139_G	506	1125
RH|P|C197	1139_G	506	419
RH|P|C15177	1139_G	506	692717
RH|P|C4520	1139_G	506	495007
RH|P|C17675	1139_G	506	307473
RH|P|C27245	1139_G	506	1190
RH|P|C37119	1139_G	506	417524
RH|P|C31393	1139_G	506	2510
RH|P|C7666	1139_G	506	339452
RH|P|C27303	1139_G	506	1235
RH|P|C16201	1139_G	506	1426
RH|P|C11548	1139_G	506	490298
RH|P|C5493	1139_G	506	222733
RH|P|C34979	1139_G	506	1119
RH|P|C13020	1139_G	506	216593
RH|P|C38958	1139_G	506	200257
RH|P|C3075	1139_G	506	399
RH|P|C30105	1139_G	506	1168
RH|P|C8192	1139_G	506	301
RH|P|C1758	1139_G	506	172781
RH|P|C8929	1139_G	506	2067
RH|P|C31961	1139_G	506	1359
RH|P|C34201	1139_G	506	1695
RH|P|C19682	1139_G	506	163389
RH|P|C1436	1139_G	506	482
RH|P|C20224	1139_G	506	514
RH|P|C21069	1139_G	506	155231
RH|P|C10850	1139_G	506	388
RH|P|C35508	1139_G	506	426
RH|P|C4501	1139_G	506	369
RH|P|C15431	1139_G	506	135746
RH|P|C33002	1139_G	506	130126
RH|P|C37972	1139_G	506	4030
RH|P|C21384	1139_G	506	83429
RH|P|C25439	1139_G	506	285
RH|P|C15877	1139_G	506	1136
RH|P|C13724	1139_G	506	127010
RH|P|C29915	1139_G	506	137500
RH|P|C11379	1139_G	506	859
RH|P|C27457	1139_G	506	105606
RH|P|C4960	1139_G	506	70426
RH|P|C4675	1139_G	506	510
RH|P|C3632	1139_G	506	27046
RH|P|C17661	1139_G	506	1652
RH|P|C8009	1139_G	506	363
RH|P|C8676	1139_G	506	2391
RH|P|C18967	1139_G	506	101493
RH|P|C7228	1139_G	506	52979
RH|P|C10188	1139_G	506	47863
RH|P|C5447	1139_G	506	23152
RH|P|C27894	1139_G	506	324
RH|P|C11558	1139_G	506	23673
RH|P|C33242	1139_G	506	432
RH|P|C21949	1139_G	506	383
RH|P|C11410	1139_G	506	5464
RH|P|C30557	1139_G	506	530
RH|P|C146	1139_G	506	4069
RH|P|C2223	1139_G	506	1376
RH|P|C30245	1139_G	506	3693
RH|P|C29766	1139_G	506	846
RH|P|C25566	1139_G	506	3375
RH|P|C19074	1139_G	506	419
RH|P|C27880	1139_G	506	2740
RH|P|C16406	1139_G	506	1047
RH|P|C37152	1139_G	506	610
RH|P|C14615	1139_G	506	2754
RH|P|C36461	1139_G	506	3049
RH|P|C27733	1139_G	506	258
RH|P|C20280	1139_G	506	2489
RH|P|C4298	1139_G	506	1236
RH|P|C17216	1287_AG	1071583	1058
RH|P|C34330	1287_AG	1071583	1127
RH|P|C7218	1287_AG	1071583	3333
RH|P|C15398	1287_AG	1071583	427
RH|P|C41992	1287_AG	1071583	1002008
RH|P|C37179	1287_AG	1071583	723
RH|P|C40158	1287_AG	1071583	986
RH|P|C24704	1287_AG	1071583	25148
RH|P|C29896	1287_AG	1071583	354
RH|P|C40904	1287_AG	1071583	799967
RH|P|C30061	1287_AG	1071583	195953
RH|P|C16246	1287_AG	1071583	5568
RH|P|C7944	1287_AG	1071583	735931
RH|P|C1679	1287_AG	1071583	338
RH|P|C16126	1287_AG	1071583	1051
RH|P|C41472	1287_AG	1071583	858
RH|P|C25228	1287_AG	1071583	508186
RH|P|C24624	1287_AG	1071583	430541
RH|P|C35584	1287_AG	1071583	131067
RH|P|C15585	1287_AG	1071583	11113
RH|P|C17476	1287_AG	1071583	374
RH|P|C11645	1287_AG	1071583	2711
RH|P|C25362	1287_AG	1071583	3643
RH|P|C25546	1287_AG	1071583	2808
RH|P|C17210	Sample19_39	45202	37068
RH|P|C37386	1285_E	110932	1861250
RH|P|C13436	1285_E	110932	623
RH|P|C13173	1285_E	110932	651
RH|P|C33080	1285_E	110932	726423
RH|P|C42030	1285_E	110932	415
RH|P|C31168	1285_E	110932	773
RH|P|C22354	1285_E	110932	138716
RH|P|C33871	1285_E	110932	291
RH|P|C25188	1285_E	110932	636
RH|P|C6249	1285_E	110932	505
RH|P|C30535	1285_E	110932	468923
RH|P|C15384	1285_E	110932	166984
RH|P|C33478	1285_E	110932	577031
RH|P|C27085	1285_E	110932	193385
RH|P|C4065	1285_E	110932	150
RH|P|C1429	1285_E	110932	19701
RH|P|C41301	1285_E	110932	204
RH|P|C459	1285_E	110932	831
RH|P|C17426	1285_CH	13687	8588
RH|P|C23037	1285_CH	13687	354
RH|P|C11008	1285_CH	13687	854173
RH|P|C14180	1285_CH	13687	795270
RH|P|C28198	1285_CH	13687	98265
RH|P|C20111	1285_CH	13687	153821
RH|P|C15802	1285_CH	13687	481834
RH|P|C13633	1285_CH	13687	621270
RH|P|C30743	1285_CH	13687	381481
RH|P|C28694	1285_CH	13687	150
RH|P|C35890	1285_CH	13687	485
RH|P|C7565	1285_CH	13687	342036
RH|P|C24224	1285_CH	13687	152625
RH|P|C23011	1285_CH	13687	448
RH|P|C10482	1285_CH	13687	89726
RH|P|C18677	1285_CH	13687	110441
RH|P|C40703	1285_CH	13687	95734
RH|P|C28568	1285_CH	13687	612
RH|P|C19766	1285_CH	13687	1812
RH|P|C38224	1285_CH	13687	34019
RH|P|C2350	1285_CH	13687	34114
RH|P|C35323	1285_CH	13687	5262
RH|P|C20384	1285_CH	13687	241
RH|P|C39916	1285_CH	13687	12963
RH|P|C10008	1285_CH	13687	1887
RH|P|C11436	1285_CH	13687	9270
RH|P|C23811	1285_CH	13687	9292
RH|P|C26739	1285_CH	13687	3390
RH|P|C15376	Sample19_350	32644	6309
RH|P|C36248	1021_BF	506	18155
RH|P|C21294	1021_BF	506	411
RH|P|C16052	1021_BF	506	434
RH|P|C25496	1021_BF	506	23096
RH|P|C163	1021_BF	506	352
RH|P|C12769	1021_BF	506	135584
RH|P|C8810	1021_BF	506	274231
RH|P|C37235	1021_BF	506	51543
RH|P|C37460	1021_BF	506	270
RH|P|C29467	1021_BF	506	510859
RH|P|C25096	1021_BF	506	74817
RH|P|C28700	1021_BF	506	187848
RH|P|C16168	1021_BF	506	390
RH|P|C15504	1021_BF	506	278659
RH|P|C15355	1021_BF	506	2133
RH|P|C20533	1021_BF	506	1809
RH|P|C10725	1021_BF	506	685
RH|P|C35731	1021_BF	506	640410
RH|P|C17784	1021_BF	506	604333
RH|P|C20733	1021_BF	506	289
RH|P|C35514	1021_BF	506	57037
RH|P|C15231	1021_BF	506	215898
RH|P|C10264	1021_BF	506	657034
RH|P|C5207	1021_BF	506	1022
RH|P|C3124	1021_BF	506	858278
RH|P|C2032	1021_BF	506	187049
RH|P|C41453	1021_BF	506	759
RH|P|C15242	1021_BF	506	227317
RH|P|C9248	1021_BF	506	148526
RH|P|C10925	1021_BF	506	241309
RH|P|C40030	1021_BF	506	703
RH|P|C6465	1021_BF	506	193590
RH|P|C14011	1021_BF	506	165681
RH|P|C24741	1021_BF	506	346
RH|P|C10268	1021_BF	506	465
RH|P|C34629	1021_BF	506	307
RH|P|C4361	1021_BF	506	1088
RH|P|C3224	1021_BF	506	151489
RH|P|C21352	1021_BF	506	276
RH|P|C10009	1021_BF	506	509
RH|P|C12133	1021_BF	506	118386
RH|P|C37177	1021_BF	506	350
RH|P|C29668	1021_BF	506	351
RH|P|C12572	1021_BF	506	23299
RH|P|C22397	1021_BF	506	5459
RH|P|C28874	1021_BF	506	3719
RH|P|C2486	1021_BF	506	1549
RH|P|C15169	1021_BF	506	1389
RH|P|C38984	1021_BF	506	1297
RH|P|C22183	1021_BF	506	674
RH|P|C21341	1021_BF	506	312
RH|P|C8268	1048984	188932	3684
RH|P|C18449	1048984	188932	418474
RH|P|C10587	1048984	188932	239697
RH|P|C12246	1048984	188932	393696
RH|P|C37419	1048984	188932	117699
RH|P|C32050	1048984	188932	319287
RH|P|C27109	1048984	188932	290193
RH|P|C8028	1048984	188932	42434
RH|P|C21417	1048984	188932	223670
RH|P|C16582	1048984	188932	213818
RH|P|C26864	1048984	188932	174363
RH|P|C3446	1048984	188932	154619
RH|P|C469	1048984	188932	151045
RH|P|C7884	1048984	188932	149365
RH|P|C32170	1048984	188932	148929
RH|P|C35741	1048984	188932	148099
RH|P|C17431	1048984	188932	126583
RH|P|C6757	1048984	188932	122484
RH|P|C27912	1048984	188932	122274
RH|P|C33270	1048984	188932	119431
RH|P|C26462	1048984	188932	118358
RH|P|C34252	1048984	188932	117809
RH|P|C28096	1048984	188932	110569
RH|P|C891	1048984	188932	105342
RH|P|C34879	1048984	188932	104570
RH|P|C39659	1048984	188932	102580
RH|P|C28238	1048984	188932	101536
RH|P|C15943	1048984	188932	95058
RH|P|C13417	1048984	188932	94927
RH|P|C18945	1048984	188932	94215
RH|P|C22420	1048984	188932	85190
RH|P|C17831	1048984	188932	84585
RH|P|C13319	1048984	188932	82187
RH|P|C171	1048984	188932	78193
RH|P|C30862	1048984	188932	68973
RH|P|C25024	1048984	188932	65071
RH|P|C31712	1048984	188932	316
RH|P|C30983	1048984	188932	63753
RH|P|C30863	1048984	188932	60389
RH|P|C38838	1048984	188932	57831
RH|P|C34118	1048984	188932	54814
RH|P|C34172	1048984	188932	53032
RH|P|C10566	1048984	188932	50437
RH|P|C29678	1048984	188932	46589
RH|P|C17929	1048984	188932	45644
RH|P|C34073	1048984	188932	45216
RH|P|C27472	1048984	188932	40934
RH|P|C21378	1048984	188932	35690
RH|P|C38409	1048984	188932	303
RH|P|C2259	1048984	188932	35581
RH|P|C8540	1048984	188932	35059
RH|P|C13902	1048984	188932	35074
RH|P|C18756	1048984	188932	23221
RH|P|C36671	1048984	188932	22067
RH|P|C7371	1048984	188932	20325
RH|P|C32833	1048984	188932	17704
RH|P|C36632	1048984	188932	15680
RH|P|C18966	1048984	188932	15645
RH|P|C598	1048984	188932	5714
RH|P|C23833	1048984	188932	7852
RH|P|C29045	1048984	188932	10499
RH|P|C20185	1048984	188932	10073
RH|P|C15223	1048984	188932	8247
RH|P|C11336	1048984	188932	7788
RH|P|C11606	1048984	188932	6651
RH|P|C14287	1048984	188932	5364
RH|P|C34785	1048984	188932	5042
RH|P|C36567	1048984	188932	3376
RH|P|C10122	1048984	188932	2991
RH|P|C5067	1048984	188932	2661
RH|P|C18403	1048984	188932	2499
RH|P|C21457	1048984	188932	2475
RH|P|C4102	1048984	188932	2331
RH|P|C8299	1048984	188932	2121
RH|P|C2397	1048984	188932	1942
RH|P|C4342	1048984	188932	1908
RH|P|C38392	1048984	188932	1772
RH|P|C6446	1048984	188932	1772
RH|P|C27250	1048984	188932	1650
RH|P|C13572	1048984	188932	1538
RH|P|C31721	1048984	188932	1432
RH|P|C19092	1048984	188932	1412
RH|P|C25132	1048984	188932	1399
RH|P|C4781	1048984	188932	1384
RH|P|C7651	1048984	188932	1338
RH|P|C24217	1048984	188932	1278
RH|P|C34410	1048984	188932	1245
RH|P|C35901	1048984	188932	1223
RH|P|C17744	1048984	188932	1178
RH|P|C24610	1048984	188932	1115
RH|P|C21719	1287_BF	407	546636
RH|P|C41469	1287_BF	407	1317
RH|P|C18295	1287_BF	407	353
RH|P|C10369	1287_BF	407	5611
RH|P|C682	1287_BF	407	410626
RH|P|C33186	1287_BF	407	1437
RH|P|C1280	1287_BF	407	95741
RH|P|C13776	1287_BF	407	320
RH|P|C37085	1287_BF	407	216
RH|P|C37838	1287_BF	407	15576
RH|P|C3008	1287_BF	407	196871
RH|P|C18552	1287_BF	407	208103
RH|P|C1686	1287_BF	407	1912
RH|P|C32711	1287_BF	407	172857
RH|P|C22918	1287_BF	407	10808
RH|P|C5263	1287_BF	407	105713
RH|P|C4047	1287_BF	407	68293
RH|P|C29031	1287_BF	407	326990
RH|P|C31710	1287_BF	407	2541
RH|P|C8966	1287_BF	407	503
RH|P|C35119	1287_BF	407	309
RH|P|C11070	1287_BF	407	237377
RH|P|C16241	1287_BF	407	150221
RH|P|C17090	1287_BF	407	227219
